caption_id,image_id,caption,image_path,url
115,103,,training/b/bathroom/ADE_train_00000103.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00000103.jpg
116,7207,,training/d/dining_room/ADE_train_00007207.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00007207.jpg
117,2871,,training/b/bathroom/ADE_train_00002871.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002871.jpg
118,11148,,training/l/living_room/ADE_train_00011148.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00011148.jpg
119,13881,,training/n/nursery/ADE_train_00013881.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/n/nursery/ADE_train_00013881.jpg
120,3878,,training/b/bedroom/ADE_train_00003878.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00003878.jpg
121,10701,,training/k/kitchen/ADE_train_00010701.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010701.jpg
122,15175,,training/p/parlor/ADE_train_00015175.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015175.jpg
123,10440,,training/k/kitchen/ADE_train_00010440.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010440.jpg
124,3712,,training/b/bedroom/ADE_train_00003712.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00003712.jpg
125,2566,,training/b/bathroom/ADE_train_00002566.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002566.jpg
126,7064,,training/d/dining_room/ADE_train_00007064.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00007064.jpg
127,10706,,training/k/kitchen/ADE_train_00010706.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010706.jpg
128,100128,,validation/b/bedroom/ADE_val_00000128.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/validation/b/bedroom/ADE_val_00000128.jpg
129,10375,,training/k/kitchen/ADE_train_00010375.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010375.jpg
130,7022,"A dining room with a wooden table, 2 green chairs and 2 wooden chairs in the middle and a wooden cabinet and a large window in the background.",training/d/dining_room/ADE_train_00007022.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00007022.jpg
131,16280,"A shower floor with turqoise tiles, a brown seat attached to the wall and a white toilet on the right.",training/s/shower/ADE_train_00016280.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/s/shower/ADE_train_00016280.jpg
132,4039,"In the middle of the room, there is a bed with white sheets, on the wall to the right is a lamp and a plant on the left.",training/b/bedroom/ADE_train_00004039.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00004039.jpg
133,101688,"There is a food shelf with many different packages, baskets and bottles in the center.",validation/p/pantry/ADE_val_00001688.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/validation/p/pantry/ADE_val_00001688.jpg
134,2578,"A bathroom with grey floor tiles, brown ornamented wallpaper with a bathtub and a toilet in the middle.",training/b/bathroom/ADE_train_00002578.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002578.jpg
135,354,A wooden bed with white sheets in the middle and a bright window on the right.,training/b/bedroom/ADE_train_00000354.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00000354.jpg
136,100950,A festive dinner table with a plant and curtains in the background and a framed picture on the left.,validation/d/dining_room/ADE_val_00000950.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/validation/d/dining_room/ADE_val_00000950.jpg
137,674,A living room with blue and white arm chairs around a glass table with books on it.,training/l/living_room/ADE_train_00000674.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00000674.jpg
138,4093,There is a man sitting on a yellow bed watching a grey tv in room with wooden furniture.,training/b/bedroom/ADE_train_00004093.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00004093.jpg
139,4103,A bed with blue sheets in a room with blue walls and a window in the background.,training/b/bedroom/ADE_train_00004103.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00004103.jpg
140,10564,"A kitchen with light brown cabinets, a stove and a microwave and a door in the background and a green table with green chairs in the front.",training/k/kitchen/ADE_train_00010564.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010564.jpg
141,15554,2 men playing pool in a room with a red floor and images on the walls.,training/p/poolroom/home/ADE_train_00015554.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/p/poolroom/home/ADE_train_00015554.jpg
142,5503,On the left there is a bed with ornamented sheets and white pillows while on the right there is a puppet sitting on a white chair.,training/c/childs_room/ADE_train_00005503.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/c/childs_room/ADE_train_00005503.jpg
143,3839,"A bed room with black furniture, a brown floor and framed pictures in the back.",training/b/bedroom/ADE_train_00003839.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00003839.jpg
144,10359,A kitchen with a brown bar with 3 stools and white cabinet on a yellow wall.,training/k/kitchen/ADE_train_00010359.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010359.jpg
145,100470,A window shining bright light into a white kitchen with a stove on the right.,validation/k/kitchen/ADE_val_00000470.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/validation/k/kitchen/ADE_val_00000470.jpg
146,5509,A bed room with playful ornamented blue and red wallpaper and curtains and a blue cabinet and a horse toy in the background.,training/c/childs_room/ADE_train_00005509.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/c/childs_room/ADE_train_00005509.jpg
147,83,A white wash basin under a mirror with towels on the left and on the right.,training/b/bathroom/ADE_train_00000083.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00000083.jpg
148,6943,"There is a brown dining table with brown chairs on a patterned carpet in the center, a green plant and a window on the left and a cabinet and paintings on the right.",training/d/dining_room/ADE_train_00006943.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00006943.jpg
149,11323,A wooden armchair with yellow pillows in the front and a black door a table and a sofa with yellow pillows in the back.,training/l/living_room/ADE_train_00011323.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00011323.jpg
150,10230,A kitchen with wooden cabinets and a window in the back and a stove to the right,training/k/kitchen/ADE_train_00010230.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010230.jpg
151,7046,In front of a window to the garden there is a plant on the left and a big chandelier on the right hanging over a dinner table.,training/d/dining_room/ADE_train_00007046.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00007046.jpg
152,15207,There is a lounge with green and red sofas and a brown table on a green carpet.,training/p/parlor/ADE_train_00015207.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015207.jpg
153,7105,"Sourrounded by bright windows, there is a dinner table with a bench with grey pillow in the middle and two grey lamps hanging from the ceiling.",training/d/dining_room/ADE_train_00007105.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00007105.jpg
154,2901,"A bathroom with a black and white bath tub, a green rug on the floor and red towels hanging on the right.",training/b/bathroom/ADE_train_00002901.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002901.jpg
155,20043,On a small table there are 7 bottles displayed in front of 3 black barrels.,training/w/wine_cellar/barrel_storage/ADE_train_00020043.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/w/wine_cellar/barrel_storage/ADE_train_00020043.jpg
156,15517,"Behind a pool table in the center, there is a black door to the left and a large mirror on the right.",training/p/poolroom/home/ADE_train_00015517.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/p/poolroom/home/ADE_train_00015517.jpg
157,2649,2 wash basins  on wooden cabinets and two mirrors above.,training/b/bathroom/ADE_train_00002649.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002649.jpg
158,100750,A square shower cabinet made of light brown tiles with 3 shower heads emitting water,validation/s/shower/ADE_val_00000750.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/validation/s/shower/ADE_val_00000750.jpg
159,11468,"In this living room there are two grey sofas, a black TV on the left and a ventilator on the ceiling.",training/l/living_room/ADE_train_00011468.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00011468.jpg
160,2810,This bath room has a white bath tub on the left behind a glass front and there is a mirror on a table in the back.,training/b/bathroom/ADE_train_00002810.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002810.jpg
161,10462,"A kitchen counter made of black tiles in front of a stove, a refrigerator and wooden cabinets.",training/k/kitchen/ADE_train_00010462.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010462.jpg
162,314,"A hotel room with two beds on the left, a lamp between the beds and a chair to the right and framed pictures on the wall.",training/b/bedroom/ADE_train_00000314.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00000314.jpg
163,11450,"There is a sofa on the left with white pillow, a shelf and a table with a lamp on it in the back.",training/l/living_room/ADE_train_00011450.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00011450.jpg
164,3250,There is a wooden bed with white and red sheets and a lamp on the left,training/b/bedroom/ADE_train_00003250.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00003250.jpg
165,11382,There are 2 sofas with floral and checkered patterns around a small wooden table and a wooden dining table with 2 chairs to the right.,training/l/living_room/ADE_train_00011382.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00011382.jpg
166,5474,In this room there are two black childrens beds with white sheets next to each other.,training/c/childs_room/ADE_train_00005474.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/c/childs_room/ADE_train_00005474.jpg
167,5765,There is an empty white shelf and a metal bin in the center in front of a white wall. ,training/c/closet/ADE_train_00005765.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/c/closet/ADE_train_00005765.jpg
168,9338,A wooden desk with metal feet with a white computer on the right and a blue and grey chair in the middle.,training/h/home_office/ADE_train_00009338.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/h/home_office/ADE_train_00009338.jpg
169,4168,A bed with white and green blankets and a yellow sofa right of it.,training/b/bedroom/ADE_train_00004168.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00004168.jpg
170,3699,In front of two bright windows there is a small white bed.,training/b/bedroom/ADE_train_00003699.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00003699.jpg
171,2927,"There are 3 round rugs on the black floor, two white doors in the back an a bath tub with white cabinets on the right.",training/b/bathroom/ADE_train_00002927.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002927.jpg
172,15216,A white fireplace on the left and a dark sofa with a white table on the right.,training/p/parlor/ADE_train_00015216.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015216.jpg
173,362,"A bed with light blue sheets and a chair to the right and 3 large windows in the background looking at bushes, a palm tree and a picknick bench.",training/b/bedroom/ADE_train_00000362.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00000362.jpg
174,2640,"A grey toilet on the left, a gray wash basin on the right and a green plant and a lamp in the background.",training/b/bathroom/ADE_train_00002640.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002640.jpg
175,11278,3 beige sofas around a glass table with two framed pictures on the walls.,training/l/living_room/ADE_train_00011278.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00011278.jpg
176,15195,A grey sofa with a small table in the front and two chairs and a lamp in the back.,training/p/parlor/ADE_train_00015195.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015195.jpg
177,9377,A black chair and a green chair on a desk with two computer monitors on it in front of a green wall.,training/h/home_office/ADE_train_00009377.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/h/home_office/ADE_train_00009377.jpg
178,7191,A large round wooden table in the middle with a silver bowl on it and many chairs around.,training/d/dining_room/ADE_train_00007191.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00007191.jpg
179,16810,This hotel lobby has a gray carpet and a white staircaise and some dark furniture in the back.,training/s/staircase/ADE_train_00016810.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/s/staircase/ADE_train_00016810.jpg
180,7093,"This room has a large dark sofa to the right, a red chair to the left and a windows in the back.",training/d/dining_room/ADE_train_00007093.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00007093.jpg
181,19939,"There is a staircase on the left, a mini bar with bottles in the back and a red leather sofa on the right.",training/w/wet_bar/ADE_train_00019939.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/w/wet_bar/ADE_train_00019939.jpg
182,3803,A large red bed with two red lamps with a framed picture on brown walls in the background.,training/b/bedroom/ADE_train_00003803.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00003803.jpg
183,7218,"In front of black cabinets and a light green wall, there are some black chairs and a black table in the center.",training/d/dining_room/ADE_train_00007218.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00007218.jpg
184,100091,A white toilet and a white sink in front of a white wall and a brick wall.,validation/b/bathroom/ADE_val_00000091.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/validation/b/bathroom/ADE_val_00000091.jpg
185,10418,"A kitchen counter with light grey cabinets, a microwave with a basket on top and a black stove to the right of it.",training/k/kitchen/ADE_train_00010418.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010418.jpg
186,3341,2 beds with patterned sheets in front of a yellow wall with 3 pictures.,training/b/bedroom/ADE_train_00003341.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00003341.jpg
187,11314,A large white door and two arm chairs on the right and a wooden small table and some lamps on the left.,training/l/living_room/ADE_train_00011314.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00011314.jpg
188,100485,4 chairs around a black kitchen counter in the front and a stove and a sink and more chairs in the back,validation/k/kitchen/ADE_val_00000485.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/validation/k/kitchen/ADE_val_00000485.jpg
189,3232,There are two black chairs and a brown shelf in the middle and a black and white picture on the white wall.,training/b/bedroom/ADE_train_00003232.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00003232.jpg
190,538,In the center there is a bed with grey sheets with two lamps left and right and two framed pictures on the wall.,training/b/bedroom/ADE_train_00000538.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00000538.jpg
191,2672,"On the right there is a white toilet with a wooden cabinet above and a white sink, while on the left there is a mirror, red flowers on a wash basin.",training/b/bathroom/ADE_train_00002672.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002672.jpg
192,10658,"A white window, wooden kitchen cabinets, a stove and a refrigerator.",training/k/kitchen/ADE_train_00010658.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010658.jpg
193,14975,Wooden shelves with many boxes and bottles on them.,training/p/pantry/ADE_train_00014975.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/p/pantry/ADE_train_00014975.jpg
194,681,A living room with black leather sofas around a small wooden table and a silver tv in the background.,training/l/living_room/ADE_train_00000681.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00000681.jpg
195,2729,2 wash basins in a grey counter with a small green cabinet on the left and a mirror above.,training/b/bathroom/ADE_train_00002729.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002729.jpg
196,10461,"A kitchen with light wooden cabinets, a grey floor and a silver oven and dishwasher.",training/k/kitchen/ADE_train_00010461.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010461.jpg
197,2984,A white toilet with a wooden cabinet above and a wash basin to the right.,training/b/bathroom/ADE_train_00002984.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002984.jpg
198,9663,2 brown beds with a lamp in the middle and 2 framed pictures on the white wall.,training/h/hotel_room/ADE_train_00009663.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/h/hotel_room/ADE_train_00009663.jpg
199,9539,A bed with green sheets with pink flowers on it and a lamp with white lamp shade and a white window in the background.,training/h/hotel_room/ADE_train_00009539.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/h/hotel_room/ADE_train_00009539.jpg
200,8362,"On the right there is a man playing on a pool table, on the left 2 people sit in brown chairs and in the back 2 people play on a ping pong table.",training/g/game_room/ADE_train_00008362.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/g/game_room/ADE_train_00008362.jpg
201,11510,"A white sofa and a colourful painting on the left and black tables, a tv and a white lamp to the right of it.",training/l/living_room/ADE_train_00011510.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00011510.jpg
202,7104,"3 wooden chairs around a table with a green table cloth, a lamp on the ceiling and windows in the background.",training/d/dining_room/ADE_train_00007104.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00007104.jpg
203,15510,A green and brown pool table on stone tiles with 2 ventilators on the ceiling and green plants in the back.,training/p/poolroom/home/ADE_train_00015510.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/p/poolroom/home/ADE_train_00015510.jpg
204,3594,A brown bed in front of a white wall with a black and a blue picture on it.,training/b/bedroom/ADE_train_00003594.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00003594.jpg
205,10595,Many brown wooden kitchen cabinets in the back and a black oven.,training/k/kitchen/ADE_train_00010595.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010595.jpg
206,16739,Many small green houses and large trees in the back.,training/s/stable/ADE_train_00016739.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/s/stable/ADE_train_00016739.jpg
207,15184,"On a white and red carpet, there is a blue sofa with a small wooden table and there is a fireplace on the right.",training/p/parlor/ADE_train_00015184.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015184.jpg
208,6776,4 chairs around a wooden table with a lamp hanging from the ceiling and a window in the back.,training/d/dinette/home/ADE_train_00006776.jpg,https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/alatif/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dinette/home/ADE_train_00006776.jpg
